algorithm,model,feature,metric,ss,pct_with_error,pct_without_error
algo3,Qwen,Counterexample & Beam vs Contrastive,recall,0.07365924866565111,0.21377394398391264,0.61131431436922
algo3,Qwen,Counterexample & Contrastive Penalty,recall,0.052083333333333336,0.15115630126821403,0.432251044960462
algo3,Qwen,Counterexample & Depth,recall,0.03873976239675001,0.11243057656132173,0.32150981332829187
algo3,Qwen,Counterexample & Greedy vs Beam/Contrastive,recall,0.09307197972625528,0.27011359117691425,0.7724248414696853
algo3,Qwen,Counterexample & Number of Words,recall,0.04407704683199998,0.12792044870305858,0.36580511139654165
algo3,Qwen,Depth,recall,1.186122418044083,3.442365649206795,9.843890969291229
algo3,Qwen,Depth & Beam Width,recall,0.0026902612775520666,0.007807678927869514,0.022327070370020127
algo3,Qwen,Depth & Beam vs Contrastive,recall,0.5062521730802344,1.4692455550426355,4.20149819188677
algo3,Qwen,Depth & Contrastive Penalty,recall,0.05208333333333331,0.15115630126821394,0.43225104496046174
algo3,Qwen,Depth & Greedy vs Beam/Contrastive,recall,0.018089324595421806,0.052498855647054574,0.1501272856128012
algo3,Qwen,Error,recall,22.407282404276522,65.03043705029324,0.0
algo3,Qwen,Example,recall,2.2376031487603356,6.493974060916255,18.570360945762722
algo3,Qwen,Example & Beam Width,recall,0.04745604984505209,0.13772699457365903,0.3938482009962151
algo3,Qwen,Example & Beam vs Contrastive,recall,0.951758493672528,2.7621944371996072,7.898853186046953
algo3,Qwen,Example & Contrastive Penalty,recall,0.05208333333333342,0.15115630126821428,0.4322510449604627
algo3,Qwen,Example & Counterexample,recall,0.04407704683199995,0.1279204487030585,0.3658051113965414
algo3,Qwen,Example & Depth,recall,1.1861224180440835,3.442365649206796,9.843890969291232
algo3,Qwen,Example & Greedy vs Beam/Contrastive,recall,0.007844735408130236,0.02276699882343859,0.0651051854899705
algo3,Qwen,Example & Number of Words,recall,1.5213489559230007,4.415260437419135,12.626009778186717
algo3,Qwen,Greedy vs Beam/Contrastive,recall,0.007844735408130188,0.02276699882343845,0.0651051854899701
algo3,Qwen,Number of Words,recall,1.5213489559230007,4.415260437419135,12.626009778186717
algo3,Qwen,Number of Words & Beam Width,recall,0.04745604984505216,0.13772699457365925,0.39384820099621565
algo3,Qwen,Number of Words & Beam vs Contrastive,recall,0.4653598986312764,1.3505679558845713,3.8621242073484265
algo3,Qwen,Number of Words & Contrastive Penalty,recall,0.052083333333333336,0.15115630126821403,0.432251044960462
algo3,Qwen,Number of Words & Depth,recall,0.6833671177687499,1.9832687218606897,5.671414094345495
algo3,Qwen,Number of Words & Greedy vs Beam/Contrastive,recall,0.0483061665375468,0.14019420407542932,0.4009035065066632
