algorithm,model,feature,metric,ss,pct_with_error,pct_without_error
algo1,Mistral,Counterexample & Tag/Adjacency,precision,0.16666666666666674,0.04721992680911348,0.05711022272986868
algo1,Mistral,Error,precision,61.12499999999994,17.317908157242343,0.0
algo1,Mistral,Example,precision,1.388723885232823e-32,3.9345264131256945e-33,4.7586198237561035e-33
algo1,Mistral,Example & Array/List,precision,0.16666666666666655,0.047219926809113424,0.057110222729868605
algo1,Mistral,Example & Beam Width,precision,0.0,0.0,0.0
algo1,Mistral,Example & Beam vs Contrastive,precision,1.2428667907778962e-32,3.521284733640599e-33,4.2588239546929626e-33
algo1,Mistral,Example & Contrastive Penalty,precision,0.9375000000000002,0.26561208830126326,0.3212450028555112
algo1,Mistral,Example & Counterexample,precision,0.04166666666666665,0.01180498170227836,0.014277555682467157
algo1,Mistral,Example & Greedy vs Beam/Contrastive,precision,1.3147681753683531e-33,3.7249954207107168e-34,4.505202200005779e-34
algo1,Mistral,Example & Tag/Adjacency,precision,0.1666666666666668,0.047219926809113494,0.05711022272986869
algo1,Mistral,Explanation,precision,0.1666666666666668,0.047219926809113494,0.05711022272986869
algo1,Mistral,Explanation & Array/List,precision,0.6666666666666666,0.1888797072364538,0.2284408909194746
algo1,Mistral,Explanation & Beam Width,precision,8.217301096052206e-34,2.3281221379441975e-34,2.8157513750036115e-34
algo1,Mistral,Explanation & Beam vs Contrastive,precision,0.20833333333333348,0.05902490851139187,0.07138777841233586
algo1,Mistral,Explanation & Contrastive Penalty,precision,0.9375000000000013,0.2656120883012636,0.3212450028555116
algo1,Mistral,Explanation & Counterexample,precision,0.041666666666666546,0.01180498170227833,0.014277555682467122
algo1,Mistral,Explanation & Example,precision,0.3750000000000003,0.10624483532050537,0.12849800114220455
algo1,Mistral,Explanation & Greedy vs Beam/Contrastive,precision,0.041666666666666685,0.01180498170227837,0.01427755568246717
algo1,Mistral,Explanation & Tag/Adjacency,precision,0.1666666666666668,0.047219926809113494,0.05711022272986869
algo1,Mistral,Greedy vs Beam/Contrastive,precision,19.26041666666723,5.456852791878333,6.599800114220638
algo1,Mistral,Tag/Adjacency,precision,1.0416666666666667,0.29512454255695914,0.35693889206167906
algo1,Mistral,Tag/Adjacency & Beam Width,precision,0.0,0.0,0.0
algo1,Mistral,Tag/Adjacency & Beam vs Contrastive,precision,1.3020833333333341,0.3689056781961991,0.44617361507709913
algo1,Mistral,Tag/Adjacency & Contrastive Penalty,precision,1.6666666666666674,0.47219926809113477,0.5711022272986868
algo1,Mistral,Tag/Adjacency & Greedy vs Beam/Contrastive,precision,0.2604166666666676,0.07378113563924003,0.08923472301542007
algo1,Mistral,Array/List,recall,0.012604166666666708,0.0036368382266916024,0.004538129913997514
algo1,Mistral,Array/List & Beam Width,recall,0.005167441460055109,0.0014910266686507974,0.001860537177021382
algo1,Mistral,Array/List & Beam vs Contrastive,recall,0.0046875,0.0013525431421580296,0.0016877342655362598
algo1,Mistral,Array/List & Contrastive Penalty,recall,0.271231491046832,0.07826182253924045,0.09765689201754232
algo1,Mistral,Array/List & Greedy vs Beam/Contrastive,recall,0.05294765840220392,0.015277651683248402,0.019063803171265794
algo1,Mistral,Array/List & Tag/Adjacency,recall,0.04514548898071629,0.013026393924317592,0.0162546322532575
algo1,Mistral,Beam Width,recall,0.007491821625345335,0.0021617092184815054,0.002697430201254587
algo1,Mistral,Beam vs Contrastive,recall,79.51448002754914,22.94330979488495,28.629186677075896
algo1,Mistral,Contrastive Penalty,recall,167.99506069215087,48.473721014526,60.48661767914382
algo1,Mistral,Counterexample,recall,0.27871986914600577,0.0804225381539442,0.10035308237727927
algo1,Mistral,Counterexample & Array/List,recall,0.028203340220385696,0.008137863338886912,0.010154611987738009
algo1,Mistral,Counterexample & Beam Width,recall,0.0007769455922864968,0.00022418185230442875,0.00027973924235931414
algo1,Mistral,Counterexample & Beam vs Contrastive,recall,0.059934573002754774,0.01729367374784976,0.02157944161003385
algo1,Mistral,Counterexample & Contrastive Penalty,recall,0.028462896005509566,0.00821275622361795,0.010248065042110642
algo1,Mistral,Counterexample & Greedy vs Beam/Contrastive,recall,0.0019016873278236946,0.0005487176861390436,0.0006847024779742157
algo1,Mistral,Counterexample & Tag/Adjacency,recall,0.2519636707988978,0.07270223680256269,0.09071951378722086
algo1,Mistral,Error,recall,68.83013085399102,19.86042057821981,0.0
algo1,Mistral,Example,recall,0.15991821625344357,0.04614320782927783,0.057578550027599866
algo1,Mistral,Example & Array/List,recall,0.11095127410468342,0.03201416211285021,0.039948003650427756
algo1,Mistral,Example & Beam Width,recall,0.14661027892562004,0.042303301830554293,0.05278702750348747
algo1,Mistral,Example & Beam vs Contrastive,recall,0.07052341597796138,0.02034900536374393,0.02539195427598353
algo1,Mistral,Example & Contrastive Penalty,recall,0.6629325929752052,0.19128425223288623,0.23868886461974534
algo1,Mistral,Example & Counterexample,recall,0.024587637741047098,0.007094579372484096,0.008852778394486987
algo1,Mistral,Example & Greedy vs Beam/Contrastive,recall,0.035476067493112946,0.010236354517023002,0.012773157272448802
algo1,Mistral,Example & Tag/Adjacency,recall,0.18137138429752084,0.05233335936326834,0.06530276268088983
algo1,Mistral,Explanation,recall,0.2709375,0.07817699361673411,0.09755104054799582
algo1,Mistral,Explanation & Array/List,recall,0.41105457988980765,0.11860673132428998,0.14800019189026994
algo1,Mistral,Explanation & Beam Width,recall,0.0629325929752066,0.018158730036658834,0.02265887863110458
algo1,Mistral,Explanation & Beam vs Contrastive,recall,0.03333333333333329,0.009618084566457087,0.012001665888257834
algo1,Mistral,Explanation & Contrastive Penalty,recall,0.6629325929752059,0.19128425223288642,0.2386888646197456
algo1,Mistral,Explanation & Counterexample,recall,0.06797606749311316,0.019613986969318736,0.02447478151350028
algo1,Mistral,Explanation & Example,recall,0.5495876377410471,0.15857941129418343,0.1978790161345481
algo1,Mistral,Explanation & Greedy vs Beam/Contrastive,recall,0.07390581955922867,0.021324972674219417,0.026609788606432035
algo1,Mistral,Explanation & Tag/Adjacency,recall,0.06322400137741035,0.01824281375633199,0.022763800219512992
algo1,Mistral,Greedy vs Beam/Contrastive,recall,22.62924328512442,6.529499267737744,8.147658516364972
algo1,Mistral,Tag/Adjacency,recall,0.3319912190082631,0.09579358859227963,0.11953343065117836
algo1,Mistral,Tag/Adjacency & Beam Width,recall,0.017047606749311283,0.0049189597011174225,0.006137990411989304
algo1,Mistral,Tag/Adjacency & Beam vs Contrastive,recall,1.2644800275482069,0.3648562751266397,0.4552760043902598
algo1,Mistral,Tag/Adjacency & Contrastive Penalty,recall,0.6160145488980717,0.1777464007640873,0.22179602394541603
algo1,Mistral,Tag/Adjacency & Greedy vs Beam/Contrastive,recall,0.7334099517906326,0.21161996814610587,0.26406423601543405
algo1,Qwen,Array/List,accuracy,0.4146315426997225,0.10567763862605976,0.233846802329622
algo1,Qwen,Array/List & Beam Width,accuracy,0.03749999999999998,0.009557669980132678,0.02114951272221839
algo1,Qwen,Array/List & Beam vs Contrastive,accuracy,1.266814092630854,0.322874427294585,0.7144666871675148
algo1,Qwen,Array/List & Contrastive Penalty,accuracy,4.128411243112948,1.0522131254384768,2.328370296233781
algo1,Qwen,Array/List & Greedy vs Beam/Contrastive,accuracy,0.2368287276170798,0.06036082187676757,0.13356832500597937
algo1,Qwen,Array/List & Tag/Adjacency,accuracy,0.41702479338842985,0.10628760929972349,0.23519656461997596
algo1,Qwen,Beam Width,accuracy,1.1033402203856684,0.28120964539341553,0.622269547412852
algo1,Qwen,Beam vs Contrastive,accuracy,51.218363679407915,13.054085785871871,28.886491579969242
algo1,Qwen,Contrastive Penalty,accuracy,99.37161027892584,25.326961505075573,56.044296955239226
algo1,Qwen,Counterexample,accuracy,0.39340220385674957,0.10026689157119184,0.22187373107778888
algo1,Qwen,Counterexample & Array/List,accuracy,0.5930612947658436,0.15115424355632331,0.3344788639654807
algo1,Qwen,Counterexample & Beam Width,accuracy,0.08437499999999987,0.021504757455298507,0.047586403624991336
algo1,Qwen,Counterexample & Beam vs Contrastive,accuracy,0.2679504562672186,0.06829285418741468,0.15112057556660707
algo1,Qwen,Counterexample & Contrastive Penalty,accuracy,0.30265366735537175,0.07713770322291999,0.17069273568422644
algo1,Qwen,Counterexample & Greedy vs Beam/Contrastive,accuracy,0.02621405819559223,0.006681208455292346,0.014784388194897372
algo1,Qwen,Counterexample & Tag/Adjacency,accuracy,0.005237603305785124,0.001334914236894565,0.0029539402066569506
algo1,Qwen,Error,accuracy,215.0459917355368,54.80902985489603,0.0
algo1,Qwen,Example,accuracy,0.07851584022038546,0.020011426374380598,0.044281913643645594
algo1,Qwen,Example & Array/List,accuracy,0.19505509641873325,0.049713926387019006,0.1100085398197743
algo1,Qwen,Example & Beam Width,accuracy,1.0485623278236933,0.2672483382116949,0.5913755277958972
algo1,Qwen,Example & Beam vs Contrastive,accuracy,0.014231448002754778,0.0036271862226599618,0.008026351749062716
algo1,Qwen,Example & Contrastive Penalty,accuracy,0.1748127582644624,0.044554737381558504,0.09859212413120902
algo1,Qwen,Example & Counterexample,accuracy,2.0469731404958673,0.521714499601474,1.1544662527188454
algo1,Qwen,Example & Greedy vs Beam/Contrastive,accuracy,0.05752604166666685,0.014661731240356364,0.032443940002347633
algo1,Qwen,Example & Tag/Adjacency,accuracy,1.6585261707988974,0.4227105545042409,0.9353872093184921
algo1,Qwen,Explanation,accuracy,0.29764462809917386,0.07586104337949949,0.16786770263155845
algo1,Qwen,Explanation & Array/List,accuracy,0.30375000000000013,0.07741712683907477,0.17131105304996913
algo1,Qwen,Explanation & Beam Width,accuracy,0.062198691460055175,0.015852655097901455,0.03507925376906064
algo1,Qwen,Explanation & Beam vs Contrastive,accuracy,0.01473075929752082,0.0037544462912660046,0.008307956831222763
algo1,Qwen,Explanation & Contrastive Penalty,accuracy,1.6856598657024824,0.4296261518703762,0.9506902606668697
algo1,Qwen,Explanation & Counterexample,accuracy,0.06183195592286496,0.01575918477164943,0.03487241969147413
algo1,Qwen,Explanation & Example,accuracy,0.003750000000000008,0.0009557669980132705,0.002114951272221845
algo1,Qwen,Explanation & Greedy vs Beam/Contrastive,accuracy,0.07415827307162536,0.01890080800840415,0.04182430239429565
algo1,Qwen,Explanation & Tag/Adjacency,accuracy,0.01835055096418732,0.004677026935181547,0.010349472295381251
algo1,Qwen,Greedy vs Beam/Contrastive,accuracy,8.659101454889818,2.2069555741419644,4.883620703551256
algo1,Qwen,Tag/Adjacency,accuracy,0.09835055096418718,0.025066722892797905,0.0554684327694471
algo1,Qwen,Tag/Adjacency & Beam Width,accuracy,0.06367079889807156,0.016227852886377698,0.03590950323542864
algo1,Qwen,Tag/Adjacency & Beam vs Contrastive,accuracy,0.6631209108126721,0.16901042193260052,0.37399157705604436
algo1,Qwen,Tag/Adjacency & Contrastive Penalty,accuracy,0.09044636707988964,0.023052174065373923,0.05101057576625497
algo1,Qwen,Tag/Adjacency & Greedy vs Beam/Contrastive,accuracy,0.07066309400826412,0.018009987528162123,0.03985306681917592
algo1,Qwen,Array/List,precision,1.0416666666666672,0.2898886827458257,0.5357448997085585
algo1,Qwen,Array/List & Beam Width,precision,0.01666666666666668,0.004638218923933212,0.008571918395336938
algo1,Qwen,Array/List & Beam vs Contrastive,precision,1.5755208333333333,0.4384566326530612,0.8103141608091943
algo1,Qwen,Array/List & Contrastive Penalty,precision,4.4010416666666625,1.2247796846011119,2.2635222012686564
algo1,Qwen,Array/List & Greedy vs Beam/Contrastive,precision,0.5859375,0.1630623840445269,0.301356506086064
algo1,Qwen,Array/List & Tag/Adjacency,precision,0.37500000000000017,0.10435992578849726,0.19286816389508105
algo1,Qwen,Beam Width,precision,0.016666666666664547,0.004638218923932619,0.008571918395335842
algo1,Qwen,Beam vs Contrastive,precision,58.450520833333,16.266378710575044,30.061985684896303
algo1,Qwen,Contrastive Penalty,precision,110.02604166666598,30.619492115027636,56.5880550317161
algo1,Qwen,Counterexample,precision,0.6666666666666666,0.18552875695732834,0.3428767358134772
algo1,Qwen,Counterexample & Array/List,precision,0.0416666666666667,0.011595547309833032,0.021429795988342347
algo1,Qwen,Counterexample & Beam Width,precision,0.016666666666666653,0.0046382189239332055,0.008571918395336924
algo1,Qwen,Counterexample & Beam vs Contrastive,precision,0.3255208333333334,0.09059021335807052,0.1674202811589245
algo1,Qwen,Counterexample & Contrastive Penalty,precision,0.02604166666666671,0.007247217068645651,0.013393622492713976
algo1,Qwen,Counterexample & Greedy vs Beam/Contrastive,precision,0.12760416666666666,0.03551136363636363,0.06562875021429837
algo1,Qwen,Counterexample & Tag/Adjacency,precision,0.16666666666666666,0.046382189239332086,0.0857191839533693
algo1,Qwen,Error,precision,164.90000000000128,45.89053803339553,0.0
algo1,Qwen,Example,precision,1.3147681753683531e-33,3.6589095789471787e-34,6.762051304826135e-34
algo1,Qwen,Example & Array/List,precision,0.041666666666666664,0.011595547309833022,0.021429795988342326
algo1,Qwen,Example & Beam Width,precision,0.037500000000000006,0.010435992578849721,0.019286816389508098
algo1,Qwen,Example & Beam vs Contrastive,precision,0.013020833333333306,0.003623608534322812,0.006696811246356964
algo1,Qwen,Example & Contrastive Penalty,precision,0.2343750000000001,0.06522495361781078,0.12054260243442566
algo1,Qwen,Example & Counterexample,precision,1.5000000000000007,0.41743970315398904,0.7714726555803242
algo1,Qwen,Example & Greedy vs Beam/Contrastive,precision,0.5859374999999996,0.16306238404452675,0.30135650608606374
algo1,Qwen,Example & Tag/Adjacency,precision,1.5,0.4174397031539889,0.7714726555803239
algo1,Qwen,Explanation,precision,1.701186759410208e-31,4.734285972384622e-32,8.74946044613519e-32
algo1,Qwen,Explanation & Array/List,precision,0.0416666666666667,0.011595547309833032,0.021429795988342347
algo1,Qwen,Explanation & Beam Width,precision,0.26666666666666644,0.07421150278293129,0.1371506943253908
algo1,Qwen,Explanation & Beam vs Contrastive,precision,0.013020833333333223,0.003623608534322789,0.0066968112463569205
algo1,Qwen,Explanation & Contrastive Penalty,precision,1.2760416666666672,0.35511363636363646,0.656287502142984
algo1,Qwen,Explanation & Counterexample,precision,0.16666666666666666,0.046382189239332086,0.0857191839533693
algo1,Qwen,Explanation & Example,precision,5.2590727014734124e-33,1.4635638315788715e-33,2.704820521930454e-33
algo1,Qwen,Explanation & Greedy vs Beam/Contrastive,precision,0.06510416666666675,0.018118042671614123,0.03348405623178494
algo1,Qwen,Explanation & Tag/Adjacency,precision,0.16666666666666666,0.046382189239332086,0.0857191839533693
algo1,Qwen,Greedy vs Beam/Contrastive,precision,10.335937499999776,2.876420454545392,5.315928767358054
algo1,Qwen,Tag/Adjacency,precision,1.4976031247555147e-32,4.167726692269521e-33,7.702399064403519e-33
algo1,Qwen,Tag/Adjacency & Beam Width,precision,0.01666666666666665,0.004638218923933204,0.008571918395336922
algo1,Qwen,Tag/Adjacency & Beam vs Contrastive,precision,0.013020833333333795,0.0036236085343229483,0.006696811246357215
algo1,Qwen,Tag/Adjacency & Contrastive Penalty,precision,0.23437500000000322,0.06522495361781165,0.12054260243442726
algo1,Qwen,Tag/Adjacency & Greedy vs Beam/Contrastive,precision,0.06510416666666667,0.0181180426716141,0.03348405623178489
algo1,Qwen,Array/List,recall,0.4146315426997225,0.10567763862605976,0.233846802329622
algo1,Qwen,Array/List & Beam Width,recall,0.03749999999999998,0.009557669980132678,0.02114951272221839
algo1,Qwen,Array/List & Beam vs Contrastive,recall,1.266814092630854,0.322874427294585,0.7144666871675148
algo1,Qwen,Array/List & Contrastive Penalty,recall,4.128411243112948,1.0522131254384768,2.328370296233781
algo1,Qwen,Array/List & Greedy vs Beam/Contrastive,recall,0.2368287276170798,0.06036082187676757,0.13356832500597937
algo1,Qwen,Array/List & Tag/Adjacency,recall,0.41702479338842985,0.10628760929972349,0.23519656461997596
algo1,Qwen,Beam Width,recall,1.1033402203856684,0.28120964539341553,0.622269547412852
algo1,Qwen,Beam vs Contrastive,recall,51.218363679407915,13.054085785871871,28.886491579969242
algo1,Qwen,Contrastive Penalty,recall,99.37161027892584,25.326961505075573,56.044296955239226
algo1,Qwen,Counterexample,recall,0.39340220385674957,0.10026689157119184,0.22187373107778888
algo1,Qwen,Counterexample & Array/List,recall,0.5930612947658436,0.15115424355632331,0.3344788639654807
algo1,Qwen,Counterexample & Beam Width,recall,0.08437499999999987,0.021504757455298507,0.047586403624991336
algo1,Qwen,Counterexample & Beam vs Contrastive,recall,0.2679504562672186,0.06829285418741468,0.15112057556660707
algo1,Qwen,Counterexample & Contrastive Penalty,recall,0.30265366735537175,0.07713770322291999,0.17069273568422644
algo1,Qwen,Counterexample & Greedy vs Beam/Contrastive,recall,0.02621405819559223,0.006681208455292346,0.014784388194897372
algo1,Qwen,Counterexample & Tag/Adjacency,recall,0.005237603305785124,0.001334914236894565,0.0029539402066569506
algo1,Qwen,Error,recall,215.0459917355368,54.80902985489603,0.0
algo1,Qwen,Example,recall,0.07851584022038546,0.020011426374380598,0.044281913643645594
algo1,Qwen,Example & Array/List,recall,0.19505509641873325,0.049713926387019006,0.1100085398197743
algo1,Qwen,Example & Beam Width,recall,1.0485623278236933,0.2672483382116949,0.5913755277958972
algo1,Qwen,Example & Beam vs Contrastive,recall,0.014231448002754778,0.0036271862226599618,0.008026351749062716
algo1,Qwen,Example & Contrastive Penalty,recall,0.1748127582644624,0.044554737381558504,0.09859212413120902
algo1,Qwen,Example & Counterexample,recall,2.0469731404958673,0.521714499601474,1.1544662527188454
algo1,Qwen,Example & Greedy vs Beam/Contrastive,recall,0.05752604166666685,0.014661731240356364,0.032443940002347633
algo1,Qwen,Example & Tag/Adjacency,recall,1.6585261707988974,0.4227105545042409,0.9353872093184921
algo1,Qwen,Explanation,recall,0.29764462809917386,0.07586104337949949,0.16786770263155845
algo1,Qwen,Explanation & Array/List,recall,0.30375000000000013,0.07741712683907477,0.17131105304996913
algo1,Qwen,Explanation & Beam Width,recall,0.062198691460055175,0.015852655097901455,0.03507925376906064
algo1,Qwen,Explanation & Beam vs Contrastive,recall,0.01473075929752082,0.0037544462912660046,0.008307956831222763
algo1,Qwen,Explanation & Contrastive Penalty,recall,1.6856598657024824,0.4296261518703762,0.9506902606668697
algo1,Qwen,Explanation & Counterexample,recall,0.06183195592286496,0.01575918477164943,0.03487241969147413
algo1,Qwen,Explanation & Example,recall,0.003750000000000008,0.0009557669980132705,0.002114951272221845
algo1,Qwen,Explanation & Greedy vs Beam/Contrastive,recall,0.07415827307162536,0.01890080800840415,0.04182430239429565
algo1,Qwen,Explanation & Tag/Adjacency,recall,0.01835055096418732,0.004677026935181547,0.010349472295381251
algo1,Qwen,Greedy vs Beam/Contrastive,recall,8.659101454889818,2.2069555741419644,4.883620703551256
algo1,Qwen,Tag/Adjacency,recall,0.09835055096418718,0.025066722892797905,0.0554684327694471
algo1,Qwen,Tag/Adjacency & Beam Width,recall,0.06367079889807156,0.016227852886377698,0.03590950323542864
algo1,Qwen,Tag/Adjacency & Beam vs Contrastive,recall,0.6631209108126721,0.16901042193260052,0.37399157705604436
algo1,Qwen,Tag/Adjacency & Contrastive Penalty,recall,0.09044636707988964,0.023052174065373923,0.05101057576625497
algo1,Qwen,Tag/Adjacency & Greedy vs Beam/Contrastive,recall,0.07066309400826412,0.018009987528162123,0.03985306681917592
