source_input,Explanation,metric,n,mean,sample_std,median,min,max,ci95_low,ci95_high
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.1748094430079724,0.14497789874454906,0.13809523809523805,0.0,0.5714285714285714,0.14303976019883888,0.20657912581710594
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.11710526315789468,0.06209125961433787,0.1052631578947368,0.0526315789473684,0.2631578947368421,0.10349891598188249,0.13071161033390688
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.0921052631578947,0.06620455334560887,0.1052631578947368,0.0,0.2105263157894736,0.07759755075121703,0.10661297556457237
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8902616279069768,0.01254360291298418,0.893687707641196,0.867109634551495,0.9102990033222592,0.8875128897249496,0.8930103660890041
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.89015780730897,0.010336224994202201,0.8903654485049833,0.8687707641196013,0.9053156146179402,0.8878927821406287,0.8924228324773112
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.37578234040878644,0.15492932202357404,0.3333333333333333,0.2105263157894736,0.7272727272727273,0.3418319558250251,0.40973272499254776
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.3144452313037839,0.15869907171297476,0.3157894736842105,0.0714285714285714,0.6,0.27966876389678397,0.3492216987107838
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.10699152542372878,0.055830607996845374,0.09322033898305085,0.0338983050847457,0.2542372881355932,0.094757104022532,0.11922594682492556
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.07733050847457625,0.03409551623436871,0.0847457627118644,0.0169491525423728,0.135593220338983,0.06985899905583264,0.08480201789331986
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.7622225158562368,0.3684941419135175,0.936046511627907,0.0,0.945031712473573,0.681472676694587,0.8429723550178866
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.8833245243128964,0.229528911203722,0.9418604651162792,0.0,0.9460887949260042,0.8330267839840989,0.933622264641694
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.192411934470758,0.16472776450023413,0.24747474747474746,0.0,0.5,0.15631437150875618,0.2285094974327598
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.2860214438339438,0.1848430999256197,0.25,0.0,0.5714285714285714,0.24551591364660755,0.32652697402128006
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.04326923076923073,0.043001307259611335,0.0288461538461538,0.0,0.1346153846153846,0.03384615384615381,0.052692307692307656
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.040865384615384574,0.029725323577853673,0.0384615384615384,0.0,0.0961538461538461,0.034351535886405285,0.047379233344363864
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.9303977272727273,0.004758396895409093,0.9318181818181818,0.922077922077922,0.9383116883116884,0.9293549975783656,0.931440456967089
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9364853896103897,0.0061090301195335615,0.9366883116883118,0.922077922077922,0.948051948051948,0.9351466893612504,0.937824089859529
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.3528233918858919,0.07767913536152979,0.35416666666666663,0.2222222222222222,0.5,0.33580120082991666,0.36984558294186715
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.47729076479076477,0.12321900251139528,0.4722222222222222,0.2222222222222222,0.6666666666666666,0.45028921034871544,0.504292319232814
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.15131578947368415,0.055784948215634456,0.131578947368421,0.1052631578947368,0.2631578947368421,0.13909137371320066,0.16354020523416765
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.1710526315789473,0.057715791527151346,0.1578947368421052,0.1052631578947368,0.3157894736842105,0.15840510112241543,0.18370016203547915
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8979443521594683,0.003544480861825071,0.8986710963455149,0.8920265780730897,0.903654485049834,0.8971676335445735,0.8987210707743631
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8968023255813954,0.003175784023377841,0.8978405315614617,0.8903654485049833,0.9019933554817277,0.8961064012234986,0.8974982499392922
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.38565566378066374,0.097186319635976,0.3875,0.2222222222222222,0.5714285714285714,0.36435877249613535,0.4069525550651921
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.34296588827838825,0.09333619791420725,0.36607142857142855,0.125,0.5,0.3225126921152292,0.3634190844415473
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.06144067796610166,0.013314404677009438,0.0677966101694915,0.0338983050847457,0.0847457627118644,0.05852303040020371,0.06435832553199962
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.05720338983050843,0.022462130114102512,0.05932203389830505,0.0169491525423728,0.1016949152542373,0.05228115854475976,0.06212562111625711
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9438424947145878,0.0026560532166394284,0.943446088794926,0.9397463002114164,0.9482029598308668,0.9432604613912501,0.9444245280379255
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9437103594080337,0.002901040560122658,0.943446088794926,0.937632135306554,0.949260042283298,0.9430746408660378,0.9443460779500297
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.43561507936507937,0.16861580263262568,0.38181818181818183,0.2222222222222222,0.75,0.39866551248188997,0.47256464624826877
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.430839473026973,0.17246878336226962,0.4,0.1428571428571428,0.8333333333333334,0.3930455845146905,0.4686333615392555
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.05649038461538456,0.026909815554376243,0.0384615384615384,0.0384615384615384,0.1346153846153846,0.05059351128491105,0.062387257945858074
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.06129807692307686,0.025799650330125934,0.0576923076923076,0.0192307692307692,0.1153846153846153,0.05564447927355598,0.06695167457259774
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.8894074675324676,0.020999112329988075,0.8928571428571429,0.8409090909090909,0.9123376623376624,0.8848058341540409,0.8940091009108942
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9030032467532468,0.013365508294851126,0.9025974025974026,0.8766233766233766,0.922077922077922,0.9000744006133367,0.905932092893157
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.2517284716220021,0.06613674761818912,0.2631578947368421,0.12,0.3333333333333333,0.23723561780047034,0.2662213254435339
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.27056370444282113,0.06517417657670455,0.27329192546583847,0.125,0.36,0.2562817833009187,0.28484562558472354
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.3881578947368421,0.11371005455495196,0.3947368421052631,0.1578947368421052,0.5789473684210527,0.36324008038925404,0.41307570908443014
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.3388157894736842,0.1296916615136317,0.3157894736842105,0.1052631578947368,0.631578947368421,0.3103958510902656,0.3672357278571028
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.885797342192691,0.011543492742705923,0.8878737541528239,0.8588039867109635,0.9019933554817277,0.8832677628145854,0.8883269215707966
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8934800664451827,0.007882199443677927,0.8928571428571428,0.8754152823920266,0.9086378737541528,0.8917528033358918,0.8952073295544737
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.3559802738697896,0.07093131533394488,0.3598039215686274,0.2291666666666666,0.5,0.34043676407341256,0.3715237836661666
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.41192917188805345,0.08662986844561586,0.3964285714285714,0.3095238095238095,0.6666666666666666,0.39294556496487987,0.430912778811227
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.18008474576271186,0.026198590272006637,0.1864406779661017,0.1186440677966101,0.2203389830508474,0.17434372654395044,0.18582576498147327
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.16207627118644066,0.03301176593424013,0.16101694915254233,0.0847457627118644,0.2203389830508474,0.15484224902318594,0.16931029334969538
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9336020084566596,0.005048882974244946,0.9339323467230444,0.9238900634249472,0.9418604651162792,0.9324956231936561,0.9347083937196632
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9337341437632135,0.005097674003729142,0.93446088794926,0.922832980972516,0.9429175475687104,0.9326170666944653,0.9348512208319617
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.32508723430044684,0.05023294253379745,0.32738095238095233,0.2413793103448276,0.4347826086956521,0.3140794554273365,0.33609501317355717
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.3252660634219089,0.04586357331324898,0.31625000000000003,0.2682926829268293,0.4375,0.31521576479520086,0.3353163620486169
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.1850961538461538,0.04975174305874085,0.18269230769230765,0.1153846153846153,0.3076923076923077,0.17419382245726592,0.19599848523504168
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.17908653846153844,0.03469828734222425,0.18269230769230765,0.1346153846153846,0.25,0.1714829409999351,0.18669013592314176
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.9318181818181819,0.005165956390751545,0.9318181818181818,0.922077922077922,0.9383116883116884,0.9306861417116469,0.9329502219247169
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9310064935064934,0.010169195324394696,0.9334415584415584,0.905844155844156,0.9448051948051948,0.9287780703283551,0.9332349166846318
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.3467013888888889,0.11668027599219741,0.35416666666666663,0.1666666666666666,0.5,0.3211326960711939,0.37227008170658393
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.37369505494505495,0.1983492804775345,0.3333333333333333,0.0,0.75,0.33022985245033293,0.41716025743977697
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.11184210526315785,0.04909861083605486,0.1052631578947368,0.0526315789473684,0.2631578947368421,0.10108289778299566,0.12260131274332005
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.10855263157894732,0.057620786044589534,0.1052631578947368,0.0,0.2105263157894736,0.09592592011670532,0.12117934304118931
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8935838870431894,0.008815043715800748,0.8911960132890365,0.8787375415282392,0.9069767441860463,0.8916522054198194,0.8955155686665593
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8999377076411961,0.004479507363789456,0.9003322259136213,0.8853820598006644,0.9053156146179402,0.8989560923100239,0.9009193229723682
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.333188166000666,0.19596133838279134,0.31666666666666665,0.1,0.7142857142857143,0.2902462443892615,0.37613008761207045
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.42428075396825393,0.13712797849012126,0.4285714285714285,0.1428571428571428,0.625,0.394231260779192,0.45433024715731585
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.06249999999999996,0.03987202663880386,0.05932203389830505,0.0169491525423728,0.1525423728813559,0.05376265692742527,0.07123734307257465
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.0508474576271186,0.021742331791732662,0.0508474576271186,0.0169491525423728,0.0847457627118644,0.04608295910330303,0.055611956150934165
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9417943974630021,0.0033737192989902413,0.9429175475687104,0.9355179704016914,0.9460887949260042,0.9410550986254267,0.9425336963005775
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9420586680761099,0.003129011750502075,0.9429175475687104,0.9334038054968288,0.9471458773784356,0.9413729931444111,0.9427443430078087
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.3020179473304473,0.17296744808225184,0.30952380952380953,0.0,0.5238095238095238,0.2641147840934024,0.3399211105674922
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.3472645308123249,0.19657666795466286,0.2928571428571428,0.1666666666666666,1.0,0.3041877691632959,0.3903412924613539
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.0504807692307692,0.04975174305874084,0.0384615384615384,0.0,0.2115384615384615,0.03957843784188131,0.061383100619657086
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.04206730769230764,0.02579965033012592,0.0384615384615384,0.0192307692307692,0.1153846153846153,0.03641371004278677,0.04772090534182851
