source_input,Array/List(1/-1),metric,n,mean,sample_std,median,min,max,ci95_low,ci95_high
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.04872881355932199,0.023257494659966994,0.042372881355932146,0.0169491525423728,0.1016949152542373,0.04363229033281158,0.053825336785832394
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.08474576271186438,0.06660615413498745,0.0677966101694915,0.0169491525423728,0.2542372881355932,0.07015004565202963,0.09934147977169912
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9379624735729386,0.004183242871557501,0.9386892177589852,0.9291754756871036,0.945031712473573,0.9370457800610736,0.9388791670848036
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9367071881606766,0.0053568512178855604,0.937632135306554,0.9281183932346724,0.945031712473573,0.9355333163807592,0.9378810599405939
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.27458557842866355,0.11229601359713651,0.2857142857142857,0.0,0.5,0.24997762946813062,0.29919352738919647
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.2339625458820505,0.13912788405211243,0.22649572649572647,0.0,0.5,0.20347480406403975,0.2644502877000613
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.08413461538461534,0.0707328528279352,0.06730769230769225,0.0,0.3076923076923077,0.0686345956023717,0.09963463516685897
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.058894230769230706,0.03714188730429438,0.0576923076923076,0.0,0.1538461538461538,0.05075515585637692,0.06703330568208449
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.919439935064935,0.014063302258222925,0.9172077922077921,0.8863636363636364,0.9415584415584416,0.9163581780808588,0.9225216920490112
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9142857142857143,0.010843587345967642,0.9155844155844156,0.8961038961038961,0.9318181818181818,0.9119095084400113,0.9166619201314172
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.23395642347848228,0.15826086340513343,0.25,0.0,0.5714285714285714,0.19927598270081692,0.26863686425614763
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.16279402786755726,0.06992449589349756,0.1666666666666666,0.0,0.3571428571428571,0.14747114710875125,0.17811690862636326
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.1184210526315789,0.07606324083598379,0.1052631578947368,0.0,0.2105263157894736,0.10175296007595552,0.13508914518720228
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.09078947368421049,0.048812110296264984,0.1052631578947368,0.0,0.2631578947368421,0.08009304840293924,0.10148589896548174
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8888081395348838,0.012431721284573658,0.8887043189368771,0.867109634551495,0.9102990033222592,0.8860839184956593,0.8915323605741083
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8916112956810631,0.010279042284207894,0.8953488372093024,0.8687707641196013,0.903654485049834,0.8893588012265369,0.8938637901355894
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.35570687493858416,0.1782004826084149,0.31414473684210525,0.0714285714285714,0.7272727272727273,0.3166569724504871,0.39475677742668125
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.3345206967739862,0.1382416087508526,0.3333333333333333,0.0714285714285714,0.5555555555555556,0.30422716859437426,0.36481422495359817
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.10911016949152538,0.05876582041294068,0.1016949152542373,0.0169491525423728,0.2542372881355932,0.09623254131023114,0.12198779767281963
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.07521186440677964,0.026263572406401835,0.07627118644067796,0.0169491525423728,0.1186440677966101,0.06945660534997482,0.08096712346358446
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.8218816067653277,0.31262768019545906,0.9408033826638478,0.0,0.945031712473573,0.7533740457979469,0.8903891677327086
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.8236654334038056,0.3133040778701674,0.9408033826638478,0.0,0.9460887949260042,0.7550096502607386,0.8923212165468726
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.21623511904761905,0.15731227781348878,0.25,0.0,0.5,0.18176254625276234,0.25070769184247577
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.26219825925708273,0.19980542950437163,0.2727272727272727,0.0,0.5714285714285714,0.21841396403784166,0.30598255447632383
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.03846153846153842,0.036204464347766696,0.0288461538461538,0.0,0.1346153846153846,0.03052788541122218,0.046395191511854665
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.04567307692307688,0.037397026121462944,0.0384615384615384,0.0,0.1153846153846153,0.03747809225181209,0.05386806159434167
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.9342532467532468,0.0074414880077594775,0.935064935064935,0.922077922077922,0.948051948051948,0.9326225587954151,0.9358839347110786
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9326298701298702,0.004692212908713365,0.9318181818181818,0.922077922077922,0.9383116883116884,0.9316016436410492,0.9336580966186911
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.4403481934731935,0.1422198384612761,0.42261904761904756,0.2222222222222222,0.6666666666666666,0.40918289727144513,0.47151348967494183
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.3897659632034632,0.08682815588013748,0.4,0.2222222222222222,0.5,0.3707389046303875,0.40879302177653887
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.17105263157894732,0.06620455334560892,0.1578947368421052,0.1052631578947368,0.3157894736842105,0.15654491917226965,0.185560343985625
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.15131578947368413,0.04538755507113197,0.1578947368421052,0.1052631578947368,0.2105263157894736,0.14136980294347062,0.16126177600389763
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8974252491694352,0.0030992478600832024,0.8986710963455149,0.8920265780730897,0.9019933554817277,0.8967460965377971,0.8981044018010733
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8973214285714286,0.0037011512811555235,0.8986710963455149,0.8903654485049833,0.903654485049834,0.8965103780371805,0.8981324791056767
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.36605564574314575,0.0850823575498518,0.375,0.2222222222222222,0.5,0.34741115209673945,0.38470013938955205
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.3625659063159063,0.10878600797648841,0.3875,0.125,0.5714285714285714,0.3387271212499526,0.38640469138186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.05932203389830505,0.019069286456373305,0.0508474576271186,0.0338983050847457,0.1016949152542373,0.0551432922600161,0.063500775536594
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.05932203389830505,0.018090713566902217,0.0677966101694915,0.0169491525423728,0.0847457627118644,0.05535773149919209,0.06328633629741802
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9451638477801267,0.0026825481688843196,0.945031712473573,0.9408033826638478,0.949260042283298,0.9445760084943895,0.945751687065864
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9423890063424947,0.0020939975290563415,0.9429175475687104,0.937632135306554,0.9460887949260042,0.9419301389021654,0.942847873782824
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.5314732142857143,0.16930531487325684,0.5,0.25,0.8333333333333334,0.49437255137087066,0.5685738772005579
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.3349813381063381,0.0998756137145962,0.3333333333333333,0.1428571428571428,0.5454545454545454,0.3130951292734241,0.35686754693925216
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.07211538461538455,0.024190125260895586,0.06730769230769225,0.0384615384615384,0.1346153846153846,0.06681448969756001,0.07741627953320909
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.04567307692307686,0.021500653629805664,0.0384615384615384,0.0192307692307692,0.1153846153846153,0.040961538461538397,0.05038461538461532
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.8975243506493508,0.018767740756119082,0.9025974025974026,0.8409090909090909,0.922077922077922,0.8934116881261027,0.9016370131725988
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.8948863636363636,0.01890609474133718,0.8928571428571429,0.8441558441558441,0.922077922077922,0.8907433829593568,0.8990293443133704
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.2523297714394682,0.07108000300689704,0.2554347826086957,0.12,0.35,0.23675367902016572,0.26790586385877074
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.26996240462535503,0.05992980512925364,0.2733333333333333,0.1627906976744186,0.36,0.25682970704691704,0.283095102203793
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.33223684210526316,0.12381313535207518,0.3157894736842105,0.1052631578947368,0.5263157894736842,0.30510509256411017,0.35936859164641616
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.39473684210526316,0.11694055668209258,0.3684210526315789,0.2105263157894736,0.631578947368421,0.3691111127666162,0.42036257144391015
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8942068106312293,0.00675707759572555,0.893687707641196,0.8837209302325582,0.9086378737541528,0.8927261007175675,0.8956875205448911
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8850705980066446,0.011719445729584336,0.8887043189368771,0.8588039867109635,0.8986710963455149,0.8825024612302674,0.8876387347830217
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.42155206199237105,0.08385126787121681,0.4083333333333333,0.3333333333333333,0.6666666666666666,0.4031773427663317,0.4399267812184104
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.346357383765472,0.06501535067206987,0.3514705882352941,0.2291666666666666,0.4583333333333333,0.332110266884466,0.360604500646478
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.1716101694915254,0.0268836363023309,0.1694915254237288,0.1186440677966101,0.2203389830508474,0.1657190329425949,0.17750130604045591
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.1705508474576271,0.03488624198995045,0.17796610169491525,0.0847457627118644,0.2203389830508474,0.1629060626178615,0.17819563229739271
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9343948202959831,0.004823219356880049,0.93446088794926,0.9249471458773784,0.9429175475687104,0.9333378857534502,0.935451754838516
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9329413319238901,0.005210874173840801,0.9339323467230444,0.922832980972516,0.9408033826638478,0.9317994487741492,0.9340832150736309
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.324097387848182,0.05444747591587938,0.3169642857142857,0.2413793103448276,0.4375,0.3121660586277655,0.3360287170685985
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.3262559098741737,0.040742426707292695,0.32176470588235295,0.2702702702702703,0.4090909090909091,0.31732783197696435,0.33518398777138303
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.16706730769230765,0.031143318391405116,0.173076923076923,0.1153846153846153,0.2115384615384615,0.16024272714943374,0.17389188823518156
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.19711538461538458,0.04764902078043929,0.2019230769230769,0.1153846153846153,0.3076923076923077,0.18667383256180106,0.2075569366689681
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.9314123376623377,0.009586642755861421,0.9334415584415584,0.905844155844156,0.9448051948051948,0.9293115719442827,0.9335131033803926
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9314123376623377,0.006207214227511242,0.9318181818181818,0.9155844155844156,0.9383116883116884,0.930052121871903,0.9327725534527723
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.3688339438339438,0.20245867933490874,0.3333333333333333,0.0,0.75,0.32446822961043037,0.41319965805745723
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.3515625,0.11038617856583019,0.3333333333333333,0.1666666666666666,0.5,0.3273730620931366,0.3757519379068634
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.10855263157894732,0.06341483931846723,0.1052631578947368,0.0,0.2631578947368421,0.09465624221211204,0.1224490209457826
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.11184210526315785,0.04134473031281873,0.1052631578947368,0.0526315789473684,0.2105263157894736,0.10278204176905369,0.12090216875726202
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.898982558139535,0.006998307299980054,0.9003322259136213,0.8820598006644518,0.9069767441860463,0.8974489864362165,0.9005161298428535
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8945390365448505,0.007696642004756974,0.8986710963455149,0.8787375415282392,0.9019933554817277,0.892852435502181,0.8962256375875199
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.43117559523809523,0.19075063992066052,0.42261904761904756,0.1,0.7142857142857143,0.3893755182719054,0.47297567220428505
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.32629332473082473,0.13946613373558972,0.35416666666666663,0.1428571428571428,0.5,0.2957314606828229,0.35685518877882655
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.060381355932203354,0.03565943820469788,0.05932203389830505,0.0169491525423728,0.1525423728813559,0.05256713700141792,0.06819557486298879
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.0529661016949152,0.028841310764640533,0.042372881355932146,0.0169491525423728,0.135593220338983,0.0466459708147818,0.05928623257504861
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9424550739957717,0.0030080098227512598,0.9423890063424948,0.9355179704016914,0.9471458773784356,0.9417959147805871,0.9431142332109562
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9413979915433404,0.003405018486223784,0.9429175475687104,0.9334038054968288,0.945031712473573,0.940651833968956,0.9421441491177247
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.35903679653679654,0.21991453028857721,0.31666666666666665,0.0,1.0,0.3108459003182074,0.4072276927553857
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.2902456816059757,0.13725249839518883,0.2583333333333333,0.0,0.5,0.26016890178963004,0.32032246142232135
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.054086538461538415,0.04991320363177219,0.0384615384615384,0.0,0.2115384615384615,0.04314882546458608,0.06502425145849075
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.03846153846153842,0.02370138548128156,0.0384615384615384,0.0,0.0769230769230769,0.03326774337002535,0.04365533355305149
